--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO MIR de SANTANA  - SP (OMM: 83781)
Latitude  (graus) : -23.5
Longitude (graus) : -46.61
Altitude  (metros): 792.06
Estação Operante
Inicio de operação: 01/12/1945
Periodo solicitado dos dados: 01/01/2000 a 27/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83781;28/08/2002;0000;;29.1;;9.5;4.2;20.82;53;2.633333;
83781;28/08/2002;1200;0;;14.7;;;;;;
83781;29/08/2002;0000;;27.3;;5.2;7;20.56;69.75;2.3;
83781;29/08/2002;1200;0;;16.9;;;;;;
83781;30/08/2002;0000;;24.5;;6.1;6.9;18.5;74.25;3.133333;
83781;30/08/2002;1200;2.1;;16.2;;;;;;
83781;31/08/2002;0000;;23.8;;1.9;3.9;18.08;87;2.466667;
83781;31/08/2002;1200;0;;15;;;;;;
83781;01/09/2002;0000;;22.2;;6.3;2.6;14.84;70;2.7;
83781;01/09/2002;1200;11.8;;12.3;;;;;;
83781;02/09/2002;0000;;17.3;;10.3;4.1;10.9;56;2.633333;
83781;02/09/2002;1200;0;;8.6;;;;;;
83781;03/09/2002;0000;;24.5;;8.6;5.9;14.08;54;1.9;
83781;03/09/2002;1200;0;;5.7;;;;;;
83781;04/09/2002;0000;;22.7;;8;5.1;15.02;70.75;3.3;
83781;04/09/2002;1200;0;;10;;;;;;
83781;05/09/2002;0000;;26.9;;3.2;6;18.54;70.5;1.733333;
83781;05/09/2002;1200;0;;12.7;;;;;;
83781;06/09/2002;0000;;30.9;;6;4;24.44;53.25;3.8;
83781;06/09/2002;1200;0;;15.3;;;;;;
83781;07/09/2002;0000;;26.6;;0.4;11.1;16.12;87.25;4.033333;
83781;07/09/2002;1200;9.2;;11.4;;;;;;
83781;08/09/2002;0000;;16.1;;0;2.9;13.58;72.25;4.933333;
83781;08/09/2002;1200;0.1;;11.2;;;;;;
83781;09/09/2002;0000;;23.7;;3.5;2.5;17.08;79.25;5.4;
83781;09/09/2002;1200;0;;13.1;;;;;;
83781;10/09/2002;0000;;23.5;;4;2.5;18.08;80.75;3.466667;
83781;10/09/2002;1200;0;;14.9;;;;;;
83781;11/09/2002;0000;;28.1;;7.6;2.9;20.66;72.75;2.066667;
83781;11/09/2002;1200;0;;16.6;;;;;;
83781;12/09/2002;0000;;29.1;;9.9;4.1;22.76;48.5;3.8;
83781;12/09/2002;1200;0;;15.5;;;;;;
83781;13/09/2002;0000;;25.3;;0.5;10.5;21.4;69.75;1.3;
83781;13/09/2002;1200;0;;19.7;;;;;;
83781;14/09/2002;0000;;23;;0.4;4.3;18.14;79.75;4.533333;
83781;14/09/2002;1200;0.6;;14.9;;;;;;
83781;15/09/2002;0000;;25.4;;5.5;2.7;18.02;77;2.9;
83781;15/09/2002;1200;0.9;;14.6;;;;;;
83781;16/09/2002;0000;;22.3;;0;3.4;19.14;73.5;3.3;
83781;16/09/2002;1200;0;;15.7;;;;;;
83781;17/09/2002;0000;;31.1;;8.1;2.4;20.88;69.25;1.6;
83781;17/09/2002;1200;0;;15.1;;;;;;
83781;18/09/2002;0000;;29.7;;7.8;4.5;20.88;74.75;1.966667;
83781;18/09/2002;1200;0.3;;17;;;;;;
83781;19/09/2002;0000;;30;;6.5;4.3;23.98;57.25;3.033333;
83781;19/09/2002;1200;0;;17.1;;;;;;
83781;20/09/2002;0000;;26.8;;0.1;9;20.7;81.5;1.966667;
83781;20/09/2002;1200;0.7;;17.7;;;;;;
83781;21/09/2002;0000;;20.9;;0;2.5;13.34;88.5;2.866667;
83781;21/09/2002;1200;29.5;;10.9;;;;;;
83781;22/09/2002;0000;;16.5;;0.5;1.4;13;81;1.833333;
83781;22/09/2002;1200;0.3;;10.7;;;;;;
83781;23/09/2002;0000;;16.3;;0;1.5;14.52;83;1.666667;
83781;23/09/2002;1200;0;;11.7;;;;;;
83781;24/09/2002;0000;;15.3;;0;1.2;13.54;81.25;2.8;
83781;24/09/2002;1200;0.6;;12.4;;;;;;
83781;25/09/2002;0000;;21;;8.6;2;16.16;73.75;4.5;
83781;25/09/2002;1200;0.8;;11.9;;;;;;
83781;26/09/2002;0000;;25;;9.7;3.1;17.04;74;3.866667;
83781;26/09/2002;1200;0;;12.3;;;;;;
83781;27/09/2002;0000;;29.5;;7.5;3.3;18.98;71.25;3.266667;
83781;27/09/2002;1200;0;;14.5;;;;;;
83781;28/09/2002;0000;;26.5;;9.5;4.3;19.56;72.75;3.066667;
83781;28/09/2002;1200;0;;15.7;;;;;;
83781;29/09/2002;0000;;29.6;;9;3.5;22.36;55;2.866667;
83781;29/09/2002;1200;0;;15.4;;;;;;
83781;30/09/2002;0000;;31.3;;6.7;7.2;24.32;52.75;2.466667;
83781;30/09/2002;1200;0;;17.7;;;;;;
83781;01/10/2002;0000;;24.1;;0.7;10.4;18.76;85.25;1.1;
83781;01/10/2002;1200;1.6;;16.7;;;;;;
83781;02/10/2002;0000;;25.3;;9.1;1.6;18.98;71;3.9;
83781;02/10/2002;1200;6.1;;15.6;;;;;;
83781;03/10/2002;0000;;29.9;;5.7;4.5;21.96;70;2.666667;
83781;03/10/2002;1200;0;;14.9;;;;;;
83781;04/10/2002;0000;;28.3;;4.5;3.9;20.76;76.5;1.866667;
83781;04/10/2002;1200;0.5;;14.7;;;;;;
83781;05/10/2002;0000;;32.6;;8.1;4.3;23.9;59.5;1.9;
83781;05/10/2002;1200;0;;16.8;;;;;;
83781;06/10/2002;0000;;32.6;;8.4;6.8;24.78;59.75;1.666667;
83781;06/10/2002;1200;0;;17.5;;;;;;
83781;07/10/2002;0000;;32.7;;10.2;6.7;27.16;44.75;2.533333;
83781;07/10/2002;1200;1.2;;21.2;;;;;;
83781;08/10/2002;0000;;34.7;;9.7;11;27.92;46;1.966667;
83781;08/10/2002;1200;0;;22.2;;;;;;
83781;09/10/2002;0000;;33.8;;7.7;9.5;25.3;59.75;2.466667;
83781;09/10/2002;1200;0;;19.7;;;;;;
83781;10/10/2002;0000;;35.7;;9.5;6.7;26.88;47.25;2.9;
83781;10/10/2002;1200;0;;18.9;;;;;;
83781;11/10/2002;0000;;35.6;;9.4;9.1;28.04;43;1.966667;
83781;11/10/2002;1200;0;;20.7;;;;;;
83781;12/10/2002;0000;;35.3;;8;10.5;25.34;53;2.966667;
83781;12/10/2002;1200;0;;20.3;;;;;;
83781;13/10/2002;0000;;33.7;;9.6;9.2;23.16;64.75;3.1;
83781;13/10/2002;1200;0;;16.1;;;;;;
83781;14/10/2002;0000;;34.5;;9;6.3;25.98;49.5;2.133333;
83781;14/10/2002;1200;0;;18.9;;;;;;
83781;15/10/2002;0000;;32.8;;3.6;10.9;25.86;47.5;1.9;
83781;15/10/2002;1200;0;;20.6;;;;;;
83781;16/10/2002;0000;;35.2;;7.1;9.1;27.4;35.75;1.6;
83781;16/10/2002;1200;0;;19;;;;;;
83781;17/10/2002;0000;;28.9;;0.4;10;22.38;76.75;3.333333;
83781;17/10/2002;1200;0;;19.7;;;;;;
83781;18/10/2002;0000;;24;;0.1;4.5;20.68;78;5.3;
83781;18/10/2002;1200;3.8;;18.4;;;;;;
83781;19/10/2002;0000;;32;;6.2;2.9;23.16;64.75;3.9;
83781;19/10/2002;1200;0;;18.3;;;;;;
83781;20/10/2002;0000;;32.8;;10.2;4.4;26.66;48;2.8;
83781;20/10/2002;1200;5.4;;19.5;;;;;;
83781;21/10/2002;0000;;33.3;;5.5;9.4;24;70;4;
83781;21/10/2002;1200;0;;19.2;;;;;;
83781;22/10/2002;0000;;23.7;;0.6;6.1;18.44;80.75;3.066667;
83781;22/10/2002;1200;27.2;;15.5;;;;;;
83781;23/10/2002;0000;;20.3;;0;3.6;16.58;80.75;4.466667;
83781;23/10/2002;1200;0;;14;;;;;;
83781;24/10/2002;0000;;29.3;;7.4;2.6;20.86;71;2.3;
83781;24/10/2002;1200;0;;15;;;;;;
83781;25/10/2002;0000;;31.6;;6.9;4.2;22.28;71.75;3.433333;
83781;25/10/2002;1200;0;;17.7;;;;;;
83781;26/10/2002;0000;;29.3;;6.3;5.1;22.24;72.75;2.866667;
83781;26/10/2002;1200;35.7;;17.7;;;;;;
83781;27/10/2002;0000;;30.5;;9.7;4.8;22.06;66.5;3.3;
83781;27/10/2002;1200;0;;17.7;;;;;;
83781;28/10/2002;0000;;30.3;;7.6;7;22.88;75;4.966667;
83781;28/10/2002;1200;0;;18.7;;;;;;
83781;29/10/2002;0000;;33.5;;9.4;4;24.32;58.5;2.966667;
83781;29/10/2002;1200;0;;18.9;;;;;;
83781;30/10/2002;0000;;25.1;;0;5.7;20.82;88.5;3.8;
83781;30/10/2002;1200;33.5;;18.5;;;;;;
83781;31/10/2002;0000;;23.5;;0.5;2.2;19.76;80.5;3.133333;
83781;31/10/2002;1200;9.9;;17.3;;;;;;
83781;01/11/2002;0000;;25.1;;3.4;2.1;19.9;77;3.033333;
83781;01/11/2002;1200;0;;18;;;;;;
83781;02/11/2002;0000;;27;;10.2;2.8;20.94;67.25;3.366667;
83781;02/11/2002;1200;0;;17.1;;;;;;
83781;03/11/2002;0000;;31.5;;12;7;23.32;41.5;2.3;
83781;03/11/2002;1200;0;;15.9;;;;;;
83781;04/11/2002;0000;;30.3;;1.5;8.3;22.6;72.75;2.633333;
83781;04/11/2002;1200;0;;18.4;;;;;;
83781;05/11/2002;0000;;20.9;;0;4.8;17.04;84;5.133333;
83781;05/11/2002;1200;12.2;;15.2;;;;;;
83781;06/11/2002;0000;;18.3;;0;1.9;15.08;74.75;3.866667;
83781;06/11/2002;1200;3.4;;13.3;;;;;;
83781;07/11/2002;0000;;19.5;;3.1;3.3;15.68;72.25;4.7;
83781;07/11/2002;1200;0;;12.5;;;;;;
83781;08/11/2002;0000;;23.6;;11.8;3;17.36;64;3.5;
83781;08/11/2002;1200;0;;12.8;;;;;;
83781;09/11/2002;0000;;30.6;;11.6;4.5;23.2;42.75;4.8;
83781;09/11/2002;1200;0;;13.6;;;;;;
83781;10/11/2002;0000;;31;;5.4;10.2;23.7;64.5;6.366667;
83781;10/11/2002;1200;0;;19.7;;;;;;
83781;11/11/2002;0000;;25.9;;3.7;7.6;22.5;69.25;3.066667;
83781;11/11/2002;1200;6.1;;19.7;;;;;;
83781;12/11/2002;0000;;23.1;;0.4;4.4;18.2;88.25;3.066667;
83781;12/11/2002;1200;14.3;;16.7;;;;;;
83781;13/11/2002;0000;;18.9;;0;1.4;16.82;89.5;4.733333;
83781;13/11/2002;1200;5.6;;15.5;;;;;;
83781;14/11/2002;0000;;28.3;;4.2;0.9;20.72;78;1.8;
83781;14/11/2002;1200;6.9;;14.5;;;;;;
83781;15/11/2002;0000;;28.9;;7.2;4;23.6;64;3.7;
83781;15/11/2002;1200;2.9;;18.9;;;;;;
83781;16/11/2002;0000;;30.8;;7.3;5.2;23.1;69.25;3.633333;
83781;16/11/2002;1200;0;;18.7;;;;;;
83781;17/11/2002;0000;;31.5;;9.4;5.2;23.4;69.25;2.7;
83781;17/11/2002;1200;1.5;;17.7;;;;;;
83781;18/11/2002;0000;;32.5;;10.7;6.3;25.32;61;6.4;
83781;18/11/2002;1200;0;;20.7;;;;;;
83781;19/11/2002;0000;;29.8;;8.8;8.3;23.44;65.75;3.533333;
83781;19/11/2002;1200;4.4;;19.6;;;;;;
83781;20/11/2002;0000;;32.5;;9.9;5.2;25.46;64;2.8;
83781;20/11/2002;1200;0;;19.2;;;;;;
83781;21/11/2002;0000;;34.6;;11.1;5;25.58;65.75;4.2;
83781;21/11/2002;1200;0;;20.9;;;;;;
83781;22/11/2002;0000;;26.3;;5.6;7.2;22.36;75;5.066667;
83781;22/11/2002;1200;0;;19.8;;;;;;
83781;23/11/2002;0000;;28.8;;3.7;3.7;22.9;77.5;2.5;
83781;23/11/2002;1200;5;;19.6;;;;;;
83781;24/11/2002;0000;;30.2;;5.8;3.3;22.72;76.25;2.7;
83781;24/11/2002;1200;0;;18.2;;;;;;
83781;25/11/2002;0000;;30.3;;4.4;3.5;25.02;65;2.633333;
83781;25/11/2002;1200;91.1;;18.5;;;;;;
83781;26/11/2002;0000;;26.1;;0;6.5;22.52;76;4;
83781;26/11/2002;1200;13;;19.9;;;;;;
83781;27/11/2002;0000;;30.1;;6.4;5.9;24.78;68.5;3.666667;
83781;27/11/2002;1200;0.1;;21.7;;;;;;
83781;28/11/2002;0000;;32.4;;7.8;4.8;24.26;80;3.966667;
83781;28/11/2002;1200;27.6;;20.5;;;;;;
83781;29/11/2002;0000;;32.4;;8.1;4.3;25.28;59.5;3.6;
83781;29/11/2002;1200;24.8;;20.3;;;;;;
83781;30/11/2002;0000;;27.6;;0.9;7.2;23.86;64;4.733333;
83781;30/11/2002;1200;7.6;;20.7;;;;;;
83781;01/12/2002;0000;;32.5;;9.1;6.5;25.66;59.75;4.4;
83781;01/12/2002;1200;0;;21.7;;;;;;
83781;02/12/2002;0000;;27.5;;0.7;8;23.08;79.75;3.6;
83781;02/12/2002;1200;3.3;;20.5;;;;;;
83781;03/12/2002;0000;;25.3;;0.6;2.5;22.12;79.5;4.266667;
83781;03/12/2002;1200;4.9;;20.3;;;;;;
83781;04/12/2002;0000;;31.5;;5.5;5.6;25.08;72.25;1.633333;
83781;04/12/2002;1200;0;;20.3;;;;;;
83781;05/12/2002;0000;;32.6;;4.8;0.9;25.06;64.25;2.8;
83781;05/12/2002;1200;0;;21.3;;;;;;
83781;06/12/2002;0000;;32.3;;7.3;5;26.2;58.75;3.633333;
83781;06/12/2002;1200;39.7;;19.3;;;;;;
83781;07/12/2002;0000;;32.1;;3.5;7;24.48;70.25;2.7;
83781;07/12/2002;1200;2;;20.1;;;;;;
83781;08/12/2002;0000;;25.3;;0.4;6.2;22;85.75;2.633333;
83781;08/12/2002;1200;7.2;;19.7;;;;;;
83781;09/12/2002;0000;;23.7;;0;0.8;19.84;80.25;5.066667;
83781;09/12/2002;1200;14.4;;17.7;;;;;;
83781;10/12/2002;0000;;24.2;;0.9;3.3;20.38;80;4.866667;
83781;10/12/2002;1200;0;;17.3;;;;;;
83781;11/12/2002;0000;;23.6;;0;3.2;20.66;83.75;3.3;
83781;11/12/2002;1200;0;;18.2;;;;;;
83781;12/12/2002;0000;;27.3;;1.9;2.5;22.8;75.5;2.033333;
83781;12/12/2002;1200;0.8;;19.3;;;;;;
83781;13/12/2002;0000;;30;;6.6;3;23.06;73.5;2.3;
83781;13/12/2002;1200;0;;19.3;;;;;;
83781;14/12/2002;0000;;30.3;;5.6;3.5;22.34;73;2.133333;
83781;14/12/2002;1200;13.5;;18.3;;;;;;
83781;15/12/2002;0000;;28.2;;1.9;4.3;21.94;70.5;2.9;
83781;15/12/2002;1200;36;;18.3;;;;;;
83781;16/12/2002;0000;;26.5;;0;4.2;21.76;76.5;3.395547;
83781;16/12/2002;1200;52;;17.8;;;;;;
83781;17/12/2002;0000;;27.7;;4.8;4;22.52;83.5;2.64332;
83781;17/12/2002;1200;1.1;;19.7;;;;;;
83781;18/12/2002;0000;;27.7;;7.1;3.5;20.92;57.25;4.333333;
83781;18/12/2002;1200;36.8;;16.9;;;;;;
83781;19/12/2002;0000;;32.4;;8.1;6.1;24.58;62.5;3.333333;
83781;19/12/2002;1200;0;;16.7;;;;;;
83781;20/12/2002;0000;;33;;6.6;5.5;25.72;67;3.433333;
83781;20/12/2002;1200;0;;21.7;;;;;;
83781;21/12/2002;0000;;29.3;;4.7;7.3;24.28;73.75;2.5;
83781;21/12/2002;1200;16.4;;20.3;;;;;;
83781;22/12/2002;0000;;29.1;;4.3;3.6;23.72;72.25;3.033333;
83781;22/12/2002;1200;1.2;;20.8;;;;;;
83781;23/12/2002;0000;;32.7;;7.6;4.4;25.86;57.5;3.4;
83781;23/12/2002;1200;0;;20.5;;;;;;
83781;24/12/2002;0000;;32.5;;7.3;8.6;27.22;56.5;2.466667;
83781;24/12/2002;1200;0;;23;;;;;;
83781;25/12/2002;0000;;27.3;;0.7;7.5;20.98;83;4.233333;
83781;25/12/2002;1200;4.2;;16;;;;;;
83781;26/12/2002;0000;;21.8;;0.3;3;19.18;76.25;4.133333;
83781;26/12/2002;1200;1.8;;17.9;;;;;;
83781;27/12/2002;0000;;28.7;;4.7;4;20.62;67;3.066667;
83781;27/12/2002;1200;0;;16.8;;;;;;
83781;28/12/2002;0000;;31.1;;5.8;5.3;22.04;67.75;3.2;
83781;28/12/2002;1200;0;;15.9;;;;;;
83781;29/12/2002;0000;;32.3;;6.8;5.7;24;65.5;3.466667;
83781;29/12/2002;1200;0;;19.1;;;;;;
83781;30/12/2002;0000;;34.1;;7.7;7;27.1;41;2.8;
83781;30/12/2002;1200;0;;19.5;;;;;;
83781;31/12/2002;0000;;33.7;;7.5;8;25.64;62.25;2.033333;
83781;31/12/2002;1200;0;;21.7;;;;;;
83781;01/01/2003;0000;;31.4;;5.4;7.7;26.6;66.25;2.033333;
83781;01/01/2003;1200;26.2;;21.9;;;;;;
83781;02/01/2003;0000;;30.8;;5.2;4.9;24.72;75.5;2.8;
83781;02/01/2003;1200;2.7;;21.4;;;;;;
83781;03/01/2003;0000;;28.7;;0.9;3.6;23.32;89.5;2.433333;
83781;03/01/2003;1200;2.1;;21;;;;;;
83781;04/01/2003;0000;;28.1;;1.6;2.4;23.86;77.5;1.966667;
83781;04/01/2003;1200;43.6;;20.6;;;;;;
83781;05/01/2003;0000;;26.8;;2.5;2.9;23.66;79.75;3.3;
83781;05/01/2003;1200;15;;20.7;;;;;;
83781;06/01/2003;0000;;27.1;;4.4;2.9;23;58.25;3.733333;
83781;06/01/2003;1200;2.8;;21.3;;;;;;
83781;07/01/2003;0000;;31;;7.3;5.9;23.92;46.25;2.733333;
83781;07/01/2003;1200;0;;17.7;;;;;;
83781;08/01/2003;0000;;30.8;;8.2;8.3;23.66;64.75;3.3;
83781;08/01/2003;1200;0;;18.1;;;;;;
83781;09/01/2003;0000;;32.8;;12.2;6;26.84;51.25;2.566667;
83781;09/01/2003;1200;0;;20;;;;;;
83781;10/01/2003;0000;;33;;7.5;8.1;23.7;73.75;2.733333;
83781;10/01/2003;1200;0;;17.2;;;;;;
83781;11/01/2003;0000;;31.5;;10.3;3.7;23.64;66.75;3.366667;
83781;11/01/2003;1200;34.8;;17.3;;;;;;
83781;12/01/2003;0000;;24.8;;0;5.6;20.82;86.75;0.966667;
83781;12/01/2003;1200;3.1;;19;;;;;;
83781;13/01/2003;0000;;21.1;;0;1.4;19.86;86.25;2.4;
83781;13/01/2003;1200;14;;17.9;;;;;;
83781;14/01/2003;0000;;24.2;;0.2;1.4;20.92;79.75;3.9;
83781;14/01/2003;1200;2.1;;18.4;;;;;;
83781;15/01/2003;0000;;27.1;;3.4;2.3;22.24;74.75;4.366667;
83781;15/01/2003;1200;0;;18.8;;;;;;
83781;16/01/2003;0000;;27.8;;3.3;3.3;22.48;82;3.2;
83781;16/01/2003;1200;0;;19.8;;;;;;
83781;17/01/2003;0000;;29.5;;7;1.7;22.88;78.5;3.433333;
83781;17/01/2003;1200;8.6;;19.1;;;;;;
83781;18/01/2003;0000;;29.7;;7.5;3.3;23.98;71.75;2.633333;
83781;18/01/2003;1200;4.2;;19.5;;;;;;
83781;19/01/2003;0000;;30.8;;7.1;3.9;24.56;67.5;3.466667;
83781;19/01/2003;1200;0.2;;20.9;;;;;;
83781;20/01/2003;0000;;29.7;;7.5;4;25.04;67.5;2.366667;
83781;20/01/2003;1200;0;;19.7;;;;;;
83781;21/01/2003;0000;;28.7;;1.9;5.2;22.7;81.25;3.433333;
83781;21/01/2003;1200;0;;19.7;;;;;;
83781;22/01/2003;0000;;25.8;;0.1;2.1;22.42;82.75;1.733333;
83781;22/01/2003;1200;29.3;;19.4;;;;;;
83781;23/01/2003;0000;;28.1;;2.7;1.9;23.08;76.5;3.9;
83781;23/01/2003;1200;2.8;;21.1;;;;;;
83781;24/01/2003;0000;;27.3;;0;4.5;20.7;82.75;3.133333;
83781;24/01/2003;1200;24;;17.5;;;;;;
83781;25/01/2003;0000;;21.7;;0;2;19.5;90;2.866667;
83781;25/01/2003;1200;25.7;;17.2;;;;;;
83781;26/01/2003;0000;;25.3;;0;1;21.3;81.75;2.5;
83781;26/01/2003;1200;1.6;;18.4;;;;;;
83781;27/01/2003;0000;;23;;0;2.1;21.1;87.75;2.733333;
83781;27/01/2003;1200;2.3;;19.1;;;;;;
83781;28/01/2003;0000;;22.7;;0;1.4;20.36;88.75;2.066667;
83781;28/01/2003;1200;50.3;;18.9;;;;;;
83781;29/01/2003;0000;;24;;0.1;1.1;20.6;78.25;3.433333;
83781;29/01/2003;1200;18.2;;18.2;;;;;;
83781;30/01/2003;0000;;24.5;;0;2.1;21.1;85.75;1.966667;
83781;30/01/2003;1200;0.1;;18.6;;;;;;
83781;31/01/2003;0000;;25.4;;0;1.2;22.5;83;2.9;
83781;31/01/2003;1200;3.5;;20.1;;;;;;
83781;01/02/2003;0000;;31.7;;9.9;2;24.56;70.75;3.266667;
83781;01/02/2003;1200;8.6;;19.1;;;;;;
83781;02/02/2003;0000;;33;;11.6;4.6;25.06;61;2.2;
83781;02/02/2003;1200;6.5;;19.7;;;;;;
83781;03/02/2003;0000;;32.3;;10;6;26.64;60.75;2.8;
83781;03/02/2003;1200;0;;21.1;;;;;;
83781;04/02/2003;0000;;32.9;;11.5;8;26.96;59.75;3.366667;
83781;04/02/2003;1200;0;;22.3;;;;;;
83781;05/02/2003;0000;;33;;10.4;7.2;26.62;59.75;2.8;
83781;05/02/2003;1200;0;;22.5;;;;;;
83781;06/02/2003;0000;;32.1;;9.7;7.3;26.24;62;3.4;
83781;06/02/2003;1200;0;;22.2;;;;;;
83781;07/02/2003;0000;;32;;6.7;7.5;26.08;65;2.266667;
83781;07/02/2003;1200;0;;21.9;;;;;;
83781;08/02/2003;0000;;33;;9.3;4;26.76;68.25;1.633333;
83781;08/02/2003;1200;0;;22.4;;;;;;
83781;09/02/2003;0000;;34.1;;9.6;6;27.2;66.25;2.133333;
83781;09/02/2003;1200;13;;22.4;;;;;;
83781;10/02/2003;0000;;34;;9.2;6;27.88;57.5;2.066667;
83781;10/02/2003;1200;0;;23;;;;;;
83781;11/02/2003;0000;;33.7;;10.1;9.1;27.86;51.5;3.3;
83781;11/02/2003;1200;0;;23.5;;;;;;
83781;12/02/2003;0000;;33.9;;7.8;9.9;26.78;57.25;2.166667;
83781;12/02/2003;1200;0;;23.3;;;;;;
83781;13/02/2003;0000;;32.3;;8.1;7.6;23.82;70;3.033333;
83781;13/02/2003;1200;5;;20.4;;;;;;
83781;14/02/2003;0000;;24.3;;0;5.4;21.92;74.25;1.633333;
83781;14/02/2003;1200;20;;19.9;;;;;;
83781;15/02/2003;0000;;26.5;;2.9;2.8;22.62;77;3.7;
83781;15/02/2003;1200;2.5;;19.8;;;;;;
83781;16/02/2003;0000;;29.5;;10.3;3.8;24.44;66.25;3.9;
83781;16/02/2003;1200;0.5;;20.2;;;;;;
83781;17/02/2003;0000;;24.7;;1.1;5.4;21.16;82.25;2.066667;
83781;17/02/2003;1200;12.8;;18.5;;;;;;
83781;18/02/2003;0000;;29.5;;4.9;2.5;23.22;75.25;3.233333;
83781;18/02/2003;1200;34.6;;18.4;;;;;;
83781;19/02/2003;0000;;32.4;;9.4;3.3;25.1;70.5;4.466667;
83781;19/02/2003;1200;0;;21.4;;;;;;
83781;20/02/2003;0000;;30;;10.9;4.4;24.86;72;3.366667;
83781;20/02/2003;1200;4.6;;21.1;;;;;;
83781;21/02/2003;0000;;31.4;;4.8;4.9;25.2;77;3.866667;
83781;21/02/2003;1200;1.2;;21.9;;;;;;
83781;22/02/2003;0000;;30.7;;6.8;4.1;24.92;70;4.8;
83781;22/02/2003;1200;0.1;;21.6;;;;;;
83781;23/02/2003;0000;;31.6;;9.4;4.6;24.84;64.75;3.766667;
83781;23/02/2003;1200;0;;21.6;;;;;;
83781;24/02/2003;0000;;32.5;;7.4;5.1;24.96;67.25;3;
83781;24/02/2003;1200;0;;20.7;;;;;;
83781;25/02/2003;0000;;34.1;;10.2;4.9;26.86;51.75;3.4;
83781;25/02/2003;1200;0;;21.4;;;;;;
83781;26/02/2003;0000;;33.2;;11.1;7.4;26.24;49.5;1.7;
83781;26/02/2003;1200;0;;21.4;;;;;;
83781;27/02/2003;0000;;32.8;;10.5;8.6;25.56;57.75;2.7;
83781;27/02/2003;1200;0;;21;;;;;;
83781;28/02/2003;0000;;33.8;;10.3;6.6;25.78;60.5;3.3;
83781;28/02/2003;1200;0;;20.5;;;;;;
83781;01/03/2003;0000;;33.9;;10.9;6.6;25.76;57.5;2.3;
83781;01/03/2003;1200;0;;19.8;;;;;;
83781;02/03/2003;0000;;34;;11.3;7.3;27.14;55;2.766667;
83781;02/03/2003;1200;0;;21.3;;;;;;
83781;03/03/2003;0000;;33;;7.4;8.7;25.04;65;2.366667;
83781;03/03/2003;1200;0;;21.2;;;;;;
83781;04/03/2003;0000;;31.6;;8.4;4.9;24.56;64.75;1.733333;
83781;04/03/2003;1200;8;;20;;;;;;
83781;05/03/2003;0000;;30;;3.4;4.6;22.58;80;4.333333;
83781;05/03/2003;1200;1.3;;18.4;;;;;;
83781;06/03/2003;0000;;30.8;;4.7;2.9;23.56;70.5;3.733333;
83781;06/03/2003;1200;28.6;;18.4;;;;;;
83781;07/03/2003;0000;;30.2;;6.7;4;23.36;72.25;2.066667;
83781;07/03/2003;1200;0;;19.2;;;;;;
83781;08/03/2003;0000;;24.7;;0;3.8;21.44;82.75;3.766667;
83781;08/03/2003;1200;33.7;;19.7;;;;;;
83781;09/03/2003;0000;;26.3;;1.7;1.5;22.14;79;2.733333;
83781;09/03/2003;1200;6.7;;19.4;;;;;;
83781;10/03/2003;0000;;26.8;;1.9;3.1;22.38;80.25;3.833333;
83781;10/03/2003;1200;1.1;;20.7;;;;;;
83781;11/03/2003;0000;;25.8;;1.3;3.6;22.92;78.75;3.466667;
83781;11/03/2003;1200;8.5;;20.6;;;;;;
83781;12/03/2003;0000;;26.8;;2;5.2;23.56;77;4.833333;
83781;12/03/2003;1200;0.3;;21.6;;;;;;
83781;13/03/2003;0000;;29.6;;8.5;1.5;24.02;68.5;4.2;
83781;13/03/2003;1200;2.1;;21.4;;;;;;
83781;14/03/2003;0000;;30.2;;8.2;4.5;23.72;67.75;3.8;
83781;14/03/2003;1200;0.7;;19.3;;;;;;
83781;15/03/2003;0000;;29.8;;5.5;4.7;24.16;74.75;2.866667;
83781;15/03/2003;1200;0;;20.6;;;;;;
83781;16/03/2003;0000;;31.1;;9;3.5;25.26;68.75;3;
83781;16/03/2003;1200;0;;21.1;;;;;;
83781;17/03/2003;0000;;25.2;;0.6;5.5;20.38;81.25;3.366667;
83781;17/03/2003;1200;3.4;;18.7;;;;;;
83781;18/03/2003;0000;;25.1;;2.3;2;20.4;72;2.433333;
83781;18/03/2003;1200;5.6;;17.3;;;;;;
83781;19/03/2003;0000;;28.3;;6;3.1;22.24;76.25;2.2;
83781;19/03/2003;1200;0;;18.5;;;;;;
83781;20/03/2003;0000;;30.3;;8;2.4;24.24;65;1.7;
83781;20/03/2003;1200;11.6;;17.9;;;;;;
83781;21/03/2003;0000;;25.8;;0.6;5.5;21.08;81.5;3.033333;
83781;21/03/2003;1200;3.6;;19.5;;;;;;
83781;22/03/2003;0000;;22.1;;1.3;2.5;19.04;78;3.3;
83781;22/03/2003;1200;10.2;;17.1;;;;;;
83781;23/03/2003;0000;;22.6;;0.3;2.8;19.06;79;4.466667;
